event_id,duplicate_status,canonical_event_id,match_reason,source_organization,url
"EVT-BSEE-0116","UNIQUE","EVT-BSEE-0116","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/bsee-safety-alert-401-bsee-identifies-improvements-to-hurricane-preparedness-during"
"EVT-BSEE-0117","UNIQUE","EVT-BSEE-0117","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/bsee-safety-alert-400-trapped-pressure-ejects-rod-from-chamber-and-strikes-subsea"
"EVT-BSEE-0118","UNIQUE","EVT-BSEE-0118","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/bsee-safety-alert-399-grating-failures-cause-a-fatality-and-a-serious-near-miss"
"EVT-BSEE-0119","UNIQUE","EVT-BSEE-0119","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/bsee-safety-alert-398-lifeboat-failures-and-damage-occur-during-maintenance"
"EVT-BSEE-0120","UNIQUE","EVT-BSEE-0120","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/bsee-safety-alert-397-fire-tube-hazards-increase-risk-of-flame-migration"
"EVT-BSEE-0121","UNIQUE","EVT-BSEE-0121","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/bsee-safety-alert-396-risk-of-fires-from-adjustable-speed-drives-asds"
"EVT-BSEE-0122","UNIQUE","EVT-BSEE-0122","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/bsee-safety-alert-395-electrical-equipment-in-hazardous-locations-increase-risk-of"
"EVT-BSEE-0123","UNIQUE","EVT-BSEE-0123","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/bsee-safety-alert-394-recently-discovered-cybersecurity-vulnerabilities-may-impact"
"EVT-BSEE-0124","UNIQUE","EVT-BSEE-0124","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-393-adverse-weather-and-sea-conditions-complicate-dynamic-lifts"
"EVT-BSEE-0125","UNIQUE","EVT-BSEE-0125","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-392-personnel-transfer-injuries-escalate-over-1-year-period"
"EVT-BSEE-0126","UNIQUE","EVT-BSEE-0126","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-391-improper-use-of-equipment-results-in-shock-loaded-crane-and-damaged"
"EVT-BSEE-0127","UNIQUE","EVT-BSEE-0127","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-390-incorrect-elevator-assembly-injures-an-electric-line-helper"
"EVT-BSEE-0128","UNIQUE","EVT-BSEE-0128","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-389-fatality-caused-by-freefalling-pipe-underscores-the-need-to-adhere-to"
"EVT-BSEE-0129","UNIQUE","EVT-BSEE-0129","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-388-malfunctioning-storage-batteries-cause-fires-and-explosions"
"EVT-BSEE-0130","UNIQUE","EVT-BSEE-0130","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/bsee-safety-alert-387-chemical-packing-leads-to-fire-extinguisher-failure"
"EVT-BSEE-0131","UNIQUE","EVT-BSEE-0131","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/bsee-safety-alert-386-turbo-and-exhaust-manifold-fires-related-to-engines"
"EVT-BSEE-0132","UNIQUE","EVT-BSEE-0132","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/bsee-safety-alert-385-improper-installation-of-safety-device"
"EVT-BSEE-0133","UNIQUE","EVT-BSEE-0133","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/bsee-safety-alert-384-preventing-static-discharge"
"EVT-BSEE-0134","UNIQUE","EVT-BSEE-0134","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-383-lifting-incidents-involving-tote-tanks"
"EVT-BSEE-0135","UNIQUE","EVT-BSEE-0135","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/bsee-safety-alert-382-bseesafe-subscribers"
"EVT-BSEE-0136","UNIQUE","EVT-BSEE-0136","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/bsee-safety-alert-381-common-operator-deficiencies-discovered-by-sems"
"EVT-BSEE-0137","UNIQUE","EVT-BSEE-0137","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-380-subsea-jumper-failure-leads-to-leak"
"EVT-BSEE-0138","UNIQUE","EVT-BSEE-0138","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-379-broken-compressor-heat-exchanger-causes-fire"
"EVT-BSEE-0139","UNIQUE","EVT-BSEE-0139","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-378-unsecured-trough-drain-grating-poses-tripping-hazard"
"EVT-BSEE-0140","UNIQUE","EVT-BSEE-0140","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-377-improperly-bypassed-safety-devices-poses-work-and-environmental"
"EVT-BSEE-0141","UNIQUE","EVT-BSEE-0141","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-376-rig-floorman-pinned-by-moving-equipment"
"EVT-BSEE-0142","UNIQUE","EVT-BSEE-0142","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-375-oem-publishes-safety-notice-on-defective-shackles"
"EVT-BSEE-0143","UNIQUE","EVT-BSEE-0143","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-374-air-compressor-flaws-lead-to-engine-fire"
"EVT-BSEE-0144","UNIQUE","EVT-BSEE-0144","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-373-lightning-strikes-threaten-aircraft-on-helidecks"
"EVT-BSEE-0145","UNIQUE","EVT-BSEE-0145","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-372-improper-use-of-equipment-causes-blasting-cap-misfire"
"EVT-BSEE-0146","UNIQUE","EVT-BSEE-0146","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-371-conductor-failures-put-workers-safety-and-the-environment-at-risk"
"EVT-BSEE-0147","UNIQUE","EVT-BSEE-0147","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-370-overcharged-battery-in-non-ventilated-box"
"EVT-BSEE-0148","UNIQUE","EVT-BSEE-0148","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-369-non-oem-parts-were-significant-causal-factors-in-two-recent-loss-of"
"EVT-BSEE-0149","UNIQUE","EVT-BSEE-0149","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/inadvertent-opening-of-valve-under-pressure-causes-injury"
"EVT-BSEE-0150","UNIQUE","EVT-BSEE-0150","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-367-saturated-glycol-handling-leads-to-fire"
"EVT-BSEE-0151","UNIQUE","EVT-BSEE-0151","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-366-dangerous-levels-of-h2s-detected-at-offshore-facilities"
"EVT-BSEE-0152","UNIQUE","EVT-BSEE-0152","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-365-bsee-identified-grating-and-open-hole-hazards-during-risk-based"
"EVT-BSEE-0153","UNIQUE","EVT-BSEE-0153","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-364-improper-riser-tension-leads-to-subsea-bop-falling-off-wellhead"
"EVT-BSEE-0154","UNIQUE","EVT-BSEE-0154","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-362-poor-tag-line-awareness-leads-to-multiple-incidents"
"EVT-BSEE-0155","UNIQUE","EVT-BSEE-0155","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-361-multiple-crane-incidents-during-heavy-lifting-operations"
"EVT-BSEE-0156","UNIQUE","EVT-BSEE-0156","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-360-collision-leads-to-significant-near-miss"
"EVT-BSEE-0157","UNIQUE","EVT-BSEE-0157","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-359-unsafe-use-of-pipe-wrenches-discovered-during-inspection"
"EVT-BSEE-0158","UNIQUE","EVT-BSEE-0158","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-358-dislodged-boom-pawl-pin-unnoticed-by-crane-operator-during-pre-use"
"EVT-BSEE-0159","UNIQUE","EVT-BSEE-0159","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-357-reporting-unsafe-work-conditions"
"EVT-BSEE-0160","UNIQUE","EVT-BSEE-0160","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-356-pipeline-pigs-inadvertently-launched-in-close-proximity-of-personnel"
"EVT-BSEE-0161","UNIQUE","EVT-BSEE-0161","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-355-recent-safety-notices-on-deficient-harnesses-and-gloves"
"EVT-BSEE-0162","UNIQUE","EVT-BSEE-0162","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-354-fire-in-smoking-area-linked-to-cigarette-butt-container"
"EVT-BSEE-0163","UNIQUE","EVT-BSEE-0163","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-353-offshore-employees-fall-through-grating-and-open-hole"
"EVT-BSEE-0164","UNIQUE","EVT-BSEE-0164","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-352-boat-landing-incident"
"EVT-BSEE-0165","UNIQUE","EVT-BSEE-0165","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-351-bsee-identifies-rig-operations-hazards-during-risk-based-inspections"
"EVT-BSEE-0166","UNIQUE","EVT-BSEE-0166","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-350-fires-on-facilities-caused-by-use-of-outdoor-grills"
"EVT-BSEE-0167","UNIQUE","EVT-BSEE-0167","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-349-shackle-assembles-may-have-condition-that-reduces-the-ultimate-load"
"EVT-BSEE-0168","UNIQUE","EVT-BSEE-0168","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-348-chemical-leak-in-flying-lead-discovered-by-rov"
"EVT-BSEE-0169","UNIQUE","EVT-BSEE-0169","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-347-dropped-riser-joint-nearly-crushes-floorhand"
"EVT-BSEE-0170","UNIQUE","EVT-BSEE-0170","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-346-fractures-found-on-stainless-steel-fittings"
"EVT-BSEE-0171","UNIQUE","EVT-BSEE-0171","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-345-sprag-brake-clutch-failure-leads-to-near-miss"
"EVT-BSEE-0172","UNIQUE","EVT-BSEE-0172","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-344-chemical-containment-release"
"EVT-BSEE-0173","UNIQUE","EVT-BSEE-0173","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-343-working-at-heights-near-or-over-water"
"EVT-BSEE-0174","UNIQUE","EVT-BSEE-0174","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-342-hydraulic-boom-cylinder-failures"
"EVT-BSEE-0175","UNIQUE","EVT-BSEE-0175","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-341-fired-vessel-hazards-identified-by-bsee-in-risk-based-inspections"
"EVT-BSEE-0176","UNIQUE","EVT-BSEE-0176","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-340-caisson-well-surface-safety-valve-actuator-explodes"
"EVT-BSEE-0177","UNIQUE","EVT-BSEE-0177","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-339-running-of-gas-sensing-line-in-cable-tray-leads-to-fire"
"EVT-BSEE-0178","UNIQUE","EVT-BSEE-0178","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-338-pressure-safety-element-rupture-disk-failures"
"EVT-BSEE-0179","UNIQUE","EVT-BSEE-0179","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-337-fires-caused-by-electronic-device-chargers"
"EVT-BSEE-0180","UNIQUE","EVT-BSEE-0180","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-336-recurring-hand-injury-incidents-on-the-ocs"
"EVT-BSEE-0181","UNIQUE","EVT-BSEE-0181","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-335-failure-to-mitigate-known-hazards-leads-to-kick"
"EVT-BSEE-0182","UNIQUE","EVT-BSEE-0182","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-334-benzene-level-exceeds-exposure-limits"
"EVT-BSEE-0183","UNIQUE","EVT-BSEE-0183","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-333-floating-production-platform-evacuated-amid-power-outage"
"EVT-BSEE-0184","UNIQUE","EVT-BSEE-0184","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-332-crane-hazards-identified-by-bsee-in-risk-based-inspections"
"EVT-BSEE-0185","UNIQUE","EVT-BSEE-0185","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-331-personnel-transfers-by-swing-rope-and-personnel-basket"
"EVT-BSEE-0186","UNIQUE","EVT-BSEE-0186","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-330-msa-gravity-welder-harnesses"
"EVT-BSEE-0187","UNIQUE","EVT-BSEE-0187","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-329-potentially-catastrophic-crane-and-lifting-incidents"
"EVT-BSEE-0188","UNIQUE","EVT-BSEE-0188","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-328-gas-release-hazards-identified-by-bsee"
"EVT-BSEE-0189","UNIQUE","EVT-BSEE-0189","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-327-failure-to-properly-purge-compressors-leads-to-explosions"
"EVT-BSEE-0190","UNIQUE","EVT-BSEE-0190","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-326-floorhand-pinned-in-hazardous-area"
"EVT-BSEE-0191","UNIQUE","EVT-BSEE-0191","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-325-bolt-failures-october-18-2017"
"EVT-BSEE-0192","UNIQUE","EVT-BSEE-0192","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-324-serious-incidents-associated-with-pipe-racking-systems"
"EVT-BSEE-0193","UNIQUE","EVT-BSEE-0193","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-323-subsea-flowline-failure-causes-pollution-incident-and-delayed"
"EVT-BSEE-0194","UNIQUE","EVT-BSEE-0194","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-322-helideck-obstructions-and-compounding-procedural-errors-contribute-to"
"EVT-BSEE-0195","UNIQUE","EVT-BSEE-0195","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-321-additional-catastrophic-incident-attributed-to-ejection-of-traveling"
