event_id,source_organization,document_title,source_url,document_id,document_hash,provenance_status,quality_flag,is_oil_internal
EVT-IMCA-0612,International Marine Contractors Association (IMCA),28/21: Rope under tension parted on deck,https://www.imca-int.com/resources/safety/safety-flashes/2821-rope-under-tension-parted-on-deck/,SRC-IMCA-0612,30083e18167493a8c3bb5605eed86cf9f3ee0629280d076da94f6f7893b141d2,VERIFIED,VERIFIED,False
EVT-IMCA-0613,International Marine Contractors Association (IMCA),28/21: Line of fire near miss – almost a head injury,https://www.imca-int.com/resources/safety/safety-flashes/2821-line-of-fire-near-miss-almost-a-head-injury/,SRC-IMCA-0613,8dd4af76c1272ca906aff353772bac08767c674ab086cc6fed93b8305f4e66a7,VERIFIED,VERIFIED,False
EVT-IMCA-0614,International Marine Contractors Association (IMCA),28/21: Unsafe personnel transfer – man overboard,https://www.imca-int.com/resources/safety/safety-flashes/2821-unsafe-personnel-transfer-man-overboard/,SRC-IMCA-0614,0720ce69d7167cbc7ed2fb77bfdb7446e8af33034336023ebee02c20065fdadf,VERIFIED,VERIFIED,False
EVT-IMCA-0615,International Marine Contractors Association (IMCA),28/21: Shortened lanyard on MOB beacon,https://www.imca-int.com/resources/safety/safety-flashes/2821-shortened-lanyard-on-mob-beacon/,SRC-IMCA-0615,0720ce69d7167cbc7ed2fb77bfdb7446e8af33034336023ebee02c20065fdadf,VERIFIED,VERIFIED,False
EVT-IMCA-0616,International Marine Contractors Association (IMCA),27/21: Serious incident: topsides started swinging during lifting,https://www.imca-int.com/resources/safety/safety-flashes/2721-serious-incident-topsides-started-swinging-during-lifting/,SRC-IMCA-0616,d0f66b55faa17702cc93475fb80fab9cd7ad3a36ab3e294706051004bd17fd8e,VERIFIED,VERIFIED,False
EVT-IMCA-0617,International Marine Contractors Association (IMCA),27/21: MAIB: Crush fatality during lifting operations,https://www.imca-int.com/resources/safety/safety-flashes/2721-maib-crush-fatality-during-lifting-operations/,SRC-IMCA-0617,b3e4402ce669701ae6d5593d9aa8c0669b47f926bcb147f70335de3cf7a71e10,VERIFIED,VERIFIED,False
EVT-IMCA-0618,International Marine Contractors Association (IMCA),"27/21: Snagged load, a sling snaps, dropped objects: persons injured",https://www.imca-int.com/resources/safety/safety-flashes/2721-snagged-load-a-sling-snaps-dropped-objects-persons-injured/,SRC-IMCA-0618,9ef8f5d3fb76c834f3595dbc598918a200a455bfde81e8169cfe233559de9f0f,VERIFIED,VERIFIED,False
EVT-IMCA-0619,International Marine Contractors Association (IMCA),27/21: LTI: Three fingers badly cut while handling a long brass bar,https://www.imca-int.com/resources/safety/safety-flashes/2721-lti-three-fingers-badly-cut-while-handling-a-long-brass-bar/,SRC-IMCA-0619,8af5737ea173477abf8e90ff6c44b203f18970c80516dbd398b695a7bc2144ea,VERIFIED,VERIFIED,False
EVT-IMCA-0620,International Marine Contractors Association (IMCA),27/21: NTSB: Collision leading to loss of life and damage,https://www.imca-int.com/resources/safety/safety-flashes/2721-ntsb-collision-leading-to-loss-of-life-and-damage/,SRC-IMCA-0620,1095a4d08dff344b9a57825388014c93c9768e57af3852ebaabc04f7227ff628,VERIFIED,VERIFIED,False
EVT-IMCA-0621,International Marine Contractors Association (IMCA),26/21: MSF: Hand Injury Sustained During Routine Checks,https://www.imca-int.com/resources/safety/safety-flashes/2621-msf-hand-injury-sustained-during-routine-checks/,SRC-IMCA-0621,b7e36fc031af519ac0fbf67a0bf54a5e14cf8fb40eceba5b31e086668b03e574,VERIFIED,VERIFIED,False
EVT-IMCA-0622,International Marine Contractors Association (IMCA),26/21: Electrician suffered flash burn to hand,https://www.imca-int.com/resources/safety/safety-flashes/2621-electrician-suffered-flash-burn-to-hand/,SRC-IMCA-0622,b7e36fc031af519ac0fbf67a0bf54a5e14cf8fb40eceba5b31e086668b03e574,VERIFIED,VERIFIED,False
EVT-IMCA-0623,International Marine Contractors Association (IMCA),26/21: Failure of in-service saturation bailout bottle,https://www.imca-int.com/resources/safety/safety-flashes/2621-failure-of-in-service-saturation-bailout-bottle/,SRC-IMCA-0623,b7e36fc031af519ac0fbf67a0bf54a5e14cf8fb40eceba5b31e086668b03e574,VERIFIED,VERIFIED,False
EVT-IMCA-0624,International Marine Contractors Association (IMCA),26/21: Stuck emergency hatch freed,https://www.imca-int.com/resources/safety/safety-flashes/2621-stuck-emergency-hatch-freed/,SRC-IMCA-0624,d0f66b55faa17702cc93475fb80fab9cd7ad3a36ab3e294706051004bd17fd8e,VERIFIED,VERIFIED,False
EVT-IMCA-0625,International Marine Contractors Association (IMCA),26/21: UK HSE: Employee scalped when hair trapped in a pillar drill,https://www.imca-int.com/resources/safety/safety-flashes/2621-uk-hse-employee-scalped-when-hair-trapped-in-a-pillar-drill/,SRC-IMCA-0625,d0f66b55faa17702cc93475fb80fab9cd7ad3a36ab3e294706051004bd17fd8e,VERIFIED,VERIFIED,False
EVT-IMCA-0626,International Marine Contractors Association (IMCA),26/21: NTSB – Safer Seas Digest 2020,https://www.imca-int.com/resources/safety/safety-flashes/2621-ntsb-safer-seas-digest-2020/,SRC-IMCA-0626,90990d2982e4eb8fa2a32a7134cb1a4ba662e0c913ffb65518de22b061557add,VERIFIED,VERIFIED,False
EVT-IMCA-0627,International Marine Contractors Association (IMCA),25/21: Yawing of wind turbine nacelle placed ship in line of fire,https://www.imca-int.com/resources/safety/safety-flashes/2521-yawing-of-wind-turbine-nacelle-placed-ship-in-line-of-fire/,SRC-IMCA-0627,13b8f2f8eece33896bd76c6f867dda6fea9da05d487d3e0b25ca8f0a9b072ca4,VERIFIED,VERIFIED,False
EVT-IMCA-0628,International Marine Contractors Association (IMCA),25/21: Failed lifting equipment: fatality during pipe erection activities,https://www.imca-int.com/resources/safety/safety-flashes/2521-failed-lifting-equipment-fatality-during-pipe-erection-activities/,SRC-IMCA-0628,7aa918f6096fb738cb46d09e3fe6159477f15a00b1fd51d0f38fb25f975929e4,VERIFIED,VERIFIED,False
EVT-IMCA-0629,International Marine Contractors Association (IMCA),25/21: UK HSE: Employee fatally injured while moving heavy equipment,https://www.imca-int.com/resources/safety/safety-flashes/2521-uk-hse-employee-fatally-injured-while-moving-heavy-equipment/,SRC-IMCA-0629,98febd820d9bcce8edb2dabb9fc1cfbc758e641d0ec938688e7a443cd24e005f,VERIFIED,VERIFIED,False
EVT-IMCA-0630,International Marine Contractors Association (IMCA),25/21: LTI: person injured when hook parted during lifting operations,https://www.imca-int.com/resources/safety/safety-flashes/2521-lti-person-injured-when-hook-parted-during-lifting-operations/,SRC-IMCA-0630,98febd820d9bcce8edb2dabb9fc1cfbc758e641d0ec938688e7a443cd24e005f,VERIFIED,VERIFIED,False
EVT-IMCA-0631,International Marine Contractors Association (IMCA),24/21: Damaged Electrical Cable,https://www.imca-int.com/resources/safety/safety-flashes/2421-damaged-electrical-cable/,SRC-IMCA-0631,8bcd2efffd50f0779aa326c58bf10364a4c9b2fefa8132ad3ac7ed8ce5a051b2,VERIFIED,VERIFIED,False
EVT-IMCA-0632,International Marine Contractors Association (IMCA),24/21: UK HSE: Poorly maintained electrical installation caused fatality,https://www.imca-int.com/resources/safety/safety-flashes/2421-uk-hse-poorly-maintained-electrical-installation-caused-fatality/,SRC-IMCA-0632,12d6ce8d217258c15c01852f012183ab0e18669114f732f30990e96dfe3de4bb,VERIFIED,VERIFIED,False
EVT-IMCA-0633,International Marine Contractors Association (IMCA),24/21: Near Miss – Damaged Rig Hose,https://www.imca-int.com/resources/safety/safety-flashes/2421-near-miss-damaged-rig-hose/,SRC-IMCA-0633,c7c1c52bdbcd6dadce5fd2d49812f5e4d52f1b5eda65ea16187f90351f2d620b,VERIFIED,VERIFIED,False
EVT-IMCA-0634,International Marine Contractors Association (IMCA),24/21: Wrong key for the CO2 room,https://www.imca-int.com/resources/safety/safety-flashes/2421-wrong-key-for-the-co2-room/,SRC-IMCA-0634,c7c1c52bdbcd6dadce5fd2d49812f5e4d52f1b5eda65ea16187f90351f2d620b,VERIFIED,VERIFIED,False
EVT-IMCA-0635,International Marine Contractors Association (IMCA),24/21: Condition of fire-fighting installation and equipment,https://www.imca-int.com/resources/safety/safety-flashes/2421-condition-of-fire-fighting-installation-and-equipment/,SRC-IMCA-0635,39b272bbbef219404f7901b90275160d44f007d2ec79adb731511eeb2287bbce,VERIFIED,VERIFIED,False
EVT-IMCA-0636,International Marine Contractors Association (IMCA),25/21: What are audits for? Some eCMID findings,https://www.imca-int.com/resources/safety/safety-flashes/2521-what-are-audits-for-some-ecmid-findings/,SRC-IMCA-0636,13b8f2f8eece33896bd76c6f867dda6fea9da05d487d3e0b25ca8f0a9b072ca4,VERIFIED,VERIFIED,False
EVT-IMCA-0637,International Marine Contractors Association (IMCA),23/21: Lifting complex loads – offloading third party equipment,https://www.imca-int.com/resources/safety/safety-flashes/2321-lifting-complex-loads-offloading-third-party-equipment/,SRC-IMCA-0637,442d2fa1ab21e4b93bc55c37b0d1dc31d3ad76f91de59271d8b6e1159e78c089,VERIFIED,VERIFIED,False
EVT-IMCA-0638,International Marine Contractors Association (IMCA),23/21: Dropped object – unexpected release of spool,https://www.imca-int.com/resources/safety/safety-flashes/2321-dropped-object-unexpected-release-of-spool/,SRC-IMCA-0638,cb6e8ce7a3ae33b446e6525f7667e1279fa77e64a93377a94dffada6309f5230,VERIFIED,VERIFIED,False
EVT-IMCA-0639,International Marine Contractors Association (IMCA),23/21: NOPSEMA: Person injured in chain hoist incident,https://www.imca-int.com/resources/safety/safety-flashes/2321-nopsema-person-injured-in-chain-hoist-incident/,SRC-IMCA-0639,741cca113abf27e4ec4ce7d6ef1ead8e326e0fab720b9c9f767fa61fbece1263,VERIFIED,VERIFIED,False
EVT-IMCA-0640,International Marine Contractors Association (IMCA),23/21: Crane contact with pipelay tower resulting in dropped object,https://www.imca-int.com/resources/safety/safety-flashes/2321-crane-contact-with-pipelay-tower-resulting-in-dropped-object/,SRC-IMCA-0640,1033a7e9cdc04ed9ce4cf6ad54aaec50c5ec924c7b04f9db925fe8fb31f2acf8,VERIFIED,VERIFIED,False
EVT-IMCA-0641,International Marine Contractors Association (IMCA),23/21: LTI – ankle injury caused during lifting operation,https://www.imca-int.com/resources/safety/safety-flashes/2321-lti-ankle-injury-caused-during-lifting-operation/,SRC-IMCA-0641,5bd4ee31e021ebe0b9966c558e0a7fe18b458e72a093794a7c3dbe0a77d15d0c,VERIFIED,VERIFIED,False
EVT-IMCA-0642,International Marine Contractors Association (IMCA),22/21: US Coast Guard: Wire rope terminations,https://www.imca-int.com/resources/safety/safety-flashes/2221-us-coast-guard-wire-rope-terminations/,SRC-IMCA-0642,8126f33611deeea1e2c824c4633d9a1e74c6c07e7340432811651679f77fd5d4,VERIFIED,VERIFIED,False
EVT-IMCA-0643,International Marine Contractors Association (IMCA),22/21: Step Change in Safety – Major Accident Hazard (MAH) Awareness,https://www.imca-int.com/resources/safety/safety-flashes/2221-step-change-in-safety-major-accident-hazard-mah-awareness/,SRC-IMCA-0643,8126f33611deeea1e2c824c4633d9a1e74c6c07e7340432811651679f77fd5d4,VERIFIED,VERIFIED,False
EVT-IMCA-0644,International Marine Contractors Association (IMCA),22/21: UK HSE: Oil company fined for hydrocarbon release – lack of written procedures,https://www.imca-int.com/resources/safety/safety-flashes/2221-uk-hse-oil-company-fined-for-hydrocarbon-release-lack-of-written-procedures/,SRC-IMCA-0644,710301d4cbe8166633c7d5218d0f91b8868572d715a7a2265538c8ad5b638805,VERIFIED,VERIFIED,False
EVT-IMCA-0645,International Marine Contractors Association (IMCA),22/21: All of a sudden – “this is not a drill” – person injured during a drill,https://www.imca-int.com/resources/safety/safety-flashes/2221-all-of-a-sudden-this-is-not-a-drill-person-injured-during-a-drill/,SRC-IMCA-0645,96ec8be9616f57d6df12081996b754311910b255879c6af123dc459da7567742,VERIFIED,VERIFIED,False
EVT-IMCA-0646,International Marine Contractors Association (IMCA),22/21: Wear a life-jacket!! (MAIB),https://www.imca-int.com/resources/safety/safety-flashes/2221-wear-a-life-jacket-maib/,SRC-IMCA-0646,8b9d82332ba9809573d16b1e14a2c910f0098afd82c27bf6af2ca88cda16a415,VERIFIED,VERIFIED,False
EVT-IMCA-0647,International Marine Contractors Association (IMCA),21/21: COBRA bailout system – guidance note,https://www.imca-int.com/resources/safety/safety-flashes/2121-cobra-bailout-system-guidance-note/,SRC-IMCA-0647,ef01364f045e45cc136013134f63faf7ccb78d818675327218723de42edf57a1,VERIFIED,VERIFIED,False
EVT-IMCA-0648,International Marine Contractors Association (IMCA),21/21: Acetylene quad fire on quayside,https://www.imca-int.com/resources/safety/safety-flashes/2121-acetylene-quad-fire-on-quayside/,SRC-IMCA-0648,2c6131ed2720842567f00e7cee78f46d87746263b105f81c45ca86d7d883cc6f,VERIFIED,VERIFIED,False
EVT-IMCA-0649,International Marine Contractors Association (IMCA),21/21: Descending stairs safely,https://www.imca-int.com/resources/safety/safety-flashes/2121-descending-stairs-safely/,SRC-IMCA-0649,de3e347a5898fd9a47f2527fa70455236f665e73f26a97b838c45efdab732c99,VERIFIED,VERIFIED,False
EVT-IMCA-0650,International Marine Contractors Association (IMCA),21/21: MAIB: Grounding of general cargo vessel Kaami,https://www.imca-int.com/resources/safety/safety-flashes/2121-maib-grounding-of-general-cargo-vessel-kaami/,SRC-IMCA-0650,09af40db4721f3e0629c675d88006329147e0d7073d1f3955c6ec6df4779da79,VERIFIED,VERIFIED,False
EVT-IMCA-0651,International Marine Contractors Association (IMCA),21/21: Fault in high voltage equipment,https://www.imca-int.com/resources/safety/safety-flashes/2121-fault-in-high-voltage-equipment/,SRC-IMCA-0651,b8d208123b2cf5f244201f4795b65840e475c25ba52cd5342f90fee72145f632,VERIFIED,VERIFIED,False
EVT-IMCA-0652,International Marine Contractors Association (IMCA),20/21: Failure of dive chamber overhead door centre pin,https://www.imca-int.com/resources/safety/safety-flashes/2021-failure-of-dive-chamber-overhead-door-centre-pin/,SRC-IMCA-0652,a07f7a7f381b2b0f11c0d752de0276f00fbac5075985a639bc2aa55313f52769,VERIFIED,VERIFIED,False
EVT-IMCA-0653,International Marine Contractors Association (IMCA),20/21: HSE: Catastrophic failure of marine loading arm,https://www.imca-int.com/resources/safety/safety-flashes/2021-hse-catastrophic-failure-of-marine-loading-arm/,SRC-IMCA-0653,ff099a2c3f0900b89601c907822ca162af969a4bc743cb01cad05d948bd040a6,VERIFIED,VERIFIED,False
EVT-IMCA-0654,International Marine Contractors Association (IMCA),20/21: WSH: Two workers passed out and died in a dredger's ballast tank,https://www.imca-int.com/resources/safety/safety-flashes/2021-wsh-two-workers-passed-out-and-died-in-a-dredgers-ballast-tank/,SRC-IMCA-0654,59638948d437e6a67354f48e6efcb56a8571913e782ea22bfc9071b3f5701437,VERIFIED,VERIFIED,False
EVT-IMCA-0655,International Marine Contractors Association (IMCA),20/21: MAIB: fatality during transfer from a workboat to a barge,https://www.imca-int.com/resources/safety/safety-flashes/2021-maib-fatality-during-transfer-from-a-workboat-to-a-barge/,SRC-IMCA-0655,8f8327db8bf732b8c5adc69f7588274c4e7535e17aee5a6f6b01c550c83e7926,VERIFIED,VERIFIED,False
EVT-IMCA-0656,International Marine Contractors Association (IMCA),20/21: HSE: Allergic reaction at work,https://www.imca-int.com/resources/safety/safety-flashes/2021-hse-allergic-reaction-at-work/,SRC-IMCA-0656,b897de512d94a7b0c253422475e4f169e19d210cc9b4861fd0904b92b584571a,VERIFIED,VERIFIED,False
EVT-IMCA-0657,International Marine Contractors Association (IMCA),19/21: Overheated transformer activated fire alarm,https://www.imca-int.com/resources/safety/safety-flashes/1921-overheated-transformer-activated-fire-alarm/,SRC-IMCA-0657,ea6de1cb5387762390ef2fead8838c7b430c27d3c918ce0982b163cbf013acd6,VERIFIED,VERIFIED,False
EVT-IMCA-0658,International Marine Contractors Association (IMCA),19/21: Mains extension melted – not fully paid out,https://www.imca-int.com/resources/safety/safety-flashes/1921-mains-extension-melted-not-fully-paid-out/,SRC-IMCA-0658,c0d734721f6f5a1ecbbc3ace29fed77344a059974d978408f2d03b8f3bf6dfc7,VERIFIED,VERIFIED,False
EVT-IMCA-0659,International Marine Contractors Association (IMCA),19/21: Catering crew unfamiliar with firefighting systems and emergency stops,https://www.imca-int.com/resources/safety/safety-flashes/1921-catering-crew-unfamiliar-with-firefighting-systems-and-emergency-stops/,SRC-IMCA-0659,9256195763af979311e50c36a8ca01b92c543dde7c95b3a1a3ea0da435406a55,VERIFIED,VERIFIED,False
EVT-IMCA-0660,International Marine Contractors Association (IMCA),19/21: Incidents relating to hatches and doors,https://www.imca-int.com/resources/safety/safety-flashes/1921-incidents-relating-to-hatches-and-doors/,SRC-IMCA-0660,9cec60c05640c7e415d52410c45d88ecd19f62afcd3621969a935a2f43cf287b,VERIFIED,VERIFIED,False
EVT-IMCA-0661,International Marine Contractors Association (IMCA),19/21: MSF: Cut Hand Whilst Cleaning / Hand Safety,https://www.imca-int.com/resources/safety/safety-flashes/1921-msf-cut-hand-whilst-cleaning-hand-safety/,SRC-IMCA-0661,a07f7a7f381b2b0f11c0d752de0276f00fbac5075985a639bc2aa55313f52769,VERIFIED,VERIFIED,False
EVT-IMCA-0662,International Marine Contractors Association (IMCA),17/21: Lifting frame detached from fast rescue craft (FRC),https://www.imca-int.com/resources/safety/safety-flashes/1721-lifting-frame-detached-from-fast-rescue-craft-frc/,SRC-IMCA-0662,3417154a285b32e06e3d36c2bab532a72e71c134ab497757458030a45bc11e48,VERIFIED,VERIFIED,False
EVT-IMCA-0663,International Marine Contractors Association (IMCA),17/21: Failure of EGS valve stem on dive helmet,https://www.imca-int.com/resources/safety/safety-flashes/1721-failure-of-egs-valve-stem-on-dive-helmet/,SRC-IMCA-0663,973e3f744fbfc4c02dd1c04cc5419d43283b43d901f38b348c035a057884afbe,VERIFIED,VERIFIED,False
EVT-IMCA-0664,International Marine Contractors Association (IMCA),17/21: Dropped object during lifting operations,https://www.imca-int.com/resources/safety/safety-flashes/1721-dropped-object-during-lifting-operations/,SRC-IMCA-0664,b3969c44507cb1f5af0fcaa6a87cb515556e10d0d54094ace41cfaf2e0ceebbd,VERIFIED,VERIFIED,False
EVT-IMCA-0665,International Marine Contractors Association (IMCA),17/21: MSF: Potential dropped object,https://www.imca-int.com/resources/safety/safety-flashes/1721-msf-potential-dropped-object/,SRC-IMCA-0665,7f1827ede81dc389213bd21a98eb6bdaacbe6cdfc0eba3592a0a3ea04c221226,VERIFIED,VERIFIED,False
