event_id,event_type,source_organization,document_id,event_date,facility,region,activity,equipment,energy_type,sif_potential,sif_label_type,actual_consequence,injury,fatality,dataset_tier,ml_eligibility
EVT-IMCA-0807,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0807,2020-07-13,Barge,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,Fatal injury occurred.,Fatal injury,True,BRONZE,QUARANTINED
EVT-IMCA-0808,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0808,2020-07-13,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,TRUE,EXPLICIT,Fatal injury occurred.,Fatal injury,True,BRONZE,QUARANTINED
EVT-IMCA-0809,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0809,2020-07-13,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,,UNKNOWN,TRUE,EXPLICIT,Fatal injury occurred.,Fatal injury,True,BRONZE,QUARANTINED
EVT-IMCA-0810,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0810,2020-07-13,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0811,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0811,2020-07-06,UNKNOWN,International Marine & Offshore,Lifting & Rigging Operations,entangled,KINETIC,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0812,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0812,2020-07-06,UNKNOWN,International Marine & Offshore,Lifting & Rigging Operations,entangled,KINETIC,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0813,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0813,2020-07-06,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0814,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0814,2020-07-06,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,,GRAVITATIONAL,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0815,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0815,2020-07-06,UNKNOWN,International Marine & Offshore,Piping & Pressure Maintenance,valve,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0816,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0816,2020-06-23,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0817,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0817,2020-06-23,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0818,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0818,2020-06-23,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0819,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0819,2020-06-23,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,,UNKNOWN,UNKNOWN,UNKNOWN,Fatal injury occurred.,Fatal injury,True,BRONZE,QUARANTINED
EVT-IMCA-0820,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0820,2020-06-23,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,vehicle,KINETIC,TRUE,DERIVED,Fatal injury occurred.,Fatal injury,True,BRONZE,QUARANTINED
EVT-IMCA-0821,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0821,2020-06-12,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,PRESSURE,TRUE,DERIVED,Minor injury requiring first aid or medical attention.,First aid / minor laceration or contusion,False,BRONZE,QUARANTINED
EVT-IMCA-0822,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0822,2020-06-12,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,hose,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0823,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0823,2020-06-12,UNKNOWN,International Marine & Offshore,Lifting & Rigging Operations,crane,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0824,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0824,2020-06-12,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,No injuries occurred (Near Miss / Potential Consequence only).,None,False,BRONZE,QUARANTINED
EVT-IMCA-0825,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0825,2020-06-12,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0826,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0826,2020-06-01,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,,THERMAL,TRUE,DERIVED,Fatal injury occurred.,Fatal injury,True,BRONZE,QUARANTINED
EVT-IMCA-0827,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0827,2020-06-01,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,,THERMAL,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0828,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0828,2020-06-01,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,,THERMAL,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0829,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0829,2020-06-01,UNKNOWN,International Marine & Offshore,Hot Work Operations,,UNKNOWN,UNKNOWN,UNKNOWN,Minor injury requiring first aid or medical attention.,First aid / minor laceration or contusion,False,BRONZE,QUARANTINED
EVT-IMCA-0830,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0830,2020-05-22,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,fast rescue craft (FRC),UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0831,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0831,2020-05-22,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0832,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0832,2020-05-22,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0833,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0833,2020-05-22,UNKNOWN,International Marine & Offshore,Drilling & Well Intervention,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0834,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0834,2020-05-22,UNKNOWN,International Marine & Offshore,Lifting & Rigging Operations,crane,GRAVITATIONAL,UNKNOWN,UNKNOWN,No injuries occurred (Near Miss / Potential Consequence only).,None,False,BRONZE,QUARANTINED
EVT-IMCA-0835,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0835,2020-05-05,UNKNOWN,International Marine & Offshore,Subsea & Diving Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0836,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0836,2020-05-05,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,vehicle,KINETIC,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0837,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0837,2020-05-05,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0838,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0838,2020-05-05,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,THERMAL,TRUE,DERIVED,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0839,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0839,2020-04-28,UNKNOWN,International Marine & Offshore,Lifting & Rigging Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0840,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0840,2020-04-28,Barge,International Marine & Offshore,General Industrial / Offshore Operations,,THERMAL,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0841,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0841,2020-04-28,UNKNOWN,International Marine & Offshore,Drilling & Well Intervention,,UNKNOWN,UNKNOWN,UNKNOWN,Lost time / serious personal injury sustained.,Fracture / Lost time injury,False,BRONZE,QUARANTINED
EVT-IMCA-0842,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0842,2020-04-28,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,No injuries occurred (Near Miss / Potential Consequence only).,None,False,BRONZE,QUARANTINED
EVT-IMCA-0843,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0843,2020-04-28,Offshore Fixed Platform,International Marine & Offshore,Marine & Vessel Operations,,UNKNOWN,TRUE,EXPLICIT,Fatal injury occurred.,Fatal injury,True,BRONZE,QUARANTINED
EVT-IMCA-0844,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0844,2020-04-15,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0845,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0845,2020-04-15,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0846,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0846,2020-04-15,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0847,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0847,2020-04-15,UNKNOWN,International Marine & Offshore,Lifting & Rigging Operations,lift trolley,UNKNOWN,UNKNOWN,UNKNOWN,Worker fell into lift shaft suffering life-changing injuries.,Life-changing fall injury,False,BRONZE,QUARANTINED
EVT-IMCA-0848,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0848,2020-03-31,UNKNOWN,International Marine & Offshore,Subsea & Diving Operations,valve,UNKNOWN,UNKNOWN,UNKNOWN,No injuries occurred (Near Miss / Potential Consequence only).,None,False,BRONZE,QUARANTINED
EVT-IMCA-0849,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0849,2020-03-31,UNKNOWN,International Marine & Offshore,Lifting & Rigging Operations,,UNKNOWN,UNKNOWN,UNKNOWN,No injuries occurred (Near Miss / Potential Consequence only).,None,False,BRONZE,QUARANTINED
EVT-IMCA-0850,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0850,2020-03-31,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0851,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0851,2020-03-31,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,No injuries occurred (Near Miss / Potential Consequence only).,None,False,BRONZE,QUARANTINED
EVT-IMCA-0852,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0852,2020-03-31,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0853,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0853,2020-03-20,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0854,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0854,2020-03-17,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0855,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0855,2020-03-17,UNKNOWN,International Marine & Offshore,Lifting & Rigging Operations,,GRAVITATIONAL,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0856,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0856,2020-03-17,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,fast rescue craft (FRC),UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0857,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0857,2020-03-17,UNKNOWN,International Marine & Offshore,Subsea & Diving Operations,remotely operated vehicle (ROV),UNKNOWN,UNKNOWN,UNKNOWN,Minor injury requiring first aid or medical attention.,First aid / minor laceration or contusion,False,BRONZE,QUARANTINED
EVT-IMCA-0858,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0858,2020-03-17,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0859,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0859,2020-03-06,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,Lost time / serious personal injury sustained.,Fracture / Lost time injury,False,BRONZE,QUARANTINED
EVT-IMCA-0860,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0860,2020-03-06,UNKNOWN,International Marine & Offshore,Lifting & Rigging Operations,crane,UNKNOWN,TRUE,EXPLICIT,Fatal injury occurred.,Fatal injury,True,BRONZE,QUARANTINED
EVT-IMCA-0861,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0861,2020-03-06,UNKNOWN,International Marine & Offshore,Lifting & Rigging Operations,crane,UNKNOWN,TRUE,EXPLICIT,Fatal injury occurred.,Fatal injury,True,BRONZE,QUARANTINED
EVT-IMCA-0862,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0862,2020-03-03,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0863,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0863,2020-03-03,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0864,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0864,2020-03-03,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0865,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0865,2020-02-26,Wind Turbine Generator,International Marine & Offshore,Lifting & Rigging Operations,crane,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0866,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0866,2020-02-26,UNKNOWN,International Marine & Offshore,Lifting & Rigging Operations,vehicle,KINETIC,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0867,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0867,2020-02-26,Wind Turbine Generator,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,No injuries occurred (Near Miss / Potential Consequence only).,None,False,BRONZE,QUARANTINED
EVT-IMCA-0868,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0868,2020-02-19,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0869,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0869,2020-02-19,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-0870,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0870,2020-02-19,UNKNOWN,International Marine & Offshore,Hot Work Operations,,UNKNOWN,UNKNOWN,UNKNOWN,Minor injury requiring first aid or medical attention.,First aid / minor laceration or contusion,False,BRONZE,QUARANTINED
EVT-IMCA-0871,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0871,2020-02-19,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,Fatal injury occurred.,Fatal injury,True,BRONZE,QUARANTINED
